STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,POPULATION,LATITUDE,LONGITUDE
36,103,146902,2,1498,+40.690349,-073.294545
36,103,146902,3,975,+40.690020,-073.287776
36,103,147001,1,1265,+40.719676,-073.284600
36,103,147001,2,794,+40.691638,-073.280659
36,103,147001,3,2236,+40.705259,-073.284904
36,103,147003,1,2183,+40.721418,-073.278012
36,103,147003,2,1713,+40.709256,-073.276011
36,103,147003,3,729,+40.703414,-073.260737
36,103,147004,1,693,+40.641144,-073.181742
36,103,147100,1,1105,+40.727308,-073.268099
36,103,147100,2,785,+40.722458,-073.267018
36,103,147100,3,1291,+40.712044,-073.260291
36,103,147201,1,959,+40.718770,-073.259502
36,103,147201,2,1068,+40.721941,-073.252889
36,103,147201,3,1012,+40.715680,-073.246069
36,103,147201,4,675,+40.712486,-073.251969
36,103,147202,1,2094,+40.728579,-073.258243
36,103,147202,2,811,+40.725956,-073.254217
36,103,147301,1,1464,+40.733088,-073.240271
36,103,147301,2,1445,+40.730919,-073.249158
36,103,147302,1,608,+40.723653,-073.227337
36,103,147302,2,1538,+40.723852,-073.245218
36,103,147302,3,1864,+40.728493,-073.235841
36,103,147302,4,762,+40.722229,-073.235308
36,103,147401,1,1646,+40.738806,-073.208284
36,103,147401,2,1509,+40.733231,-073.208348
36,103,147401,3,1718,+40.736567,-073.222048
36,103,147401,4,1096,+40.731691,-073.220538
36,103,147402,1,1153,+40.725973,-073.208475
36,103,147402,2,1148,+40.715939,-073.216881
36,103,147402,3,1362,+40.724941,-073.217306
36,103,147502,1,1317,+40.731172,-073.174987
36,103,147502,2,1061,+40.728931,-073.184120
36,103,147502,3,2055,+40.724043,-073.170570
36,103,147502,4,1172,+40.722806,-073.180904
36,103,147502,5,769,+40.719568,-073.188102
36,103,147503,1,588,+40.744245,-073.165501
36,103,147503,2,1389,+40.723889,-073.160054
36,103,147504,1,709,+40.726688,-073.195521
36,103,147504,2,834,+40.715444,-073.195429
36,103,147505,1,862,+40.743709,-073.172808
36,103,147505,2,2036,+40.741177,-073.183954
36,103,147505,3,1580,+40.735762,-073.181720
36,103,147505,4,849,+40.739539,-073.196658
36,103,147505,5,687,+40.733433,-073.194537
36,103,147601,1,1036,+40.738907,-073.143323
36,103,147601,2,1257,+40.735040,-073.152067
36,103,147602,1,1447,+40.735569,-073.135041
36,103,147602,2,1091,+40.738028,-073.121073
36,103,147602,3,1072,+40.748262,-073.116971
36,103,147602,4,1646,+40.745150,-073.124907
36,103,147701,1,1902,+40.750419,-073.103122
36,103,147701,2,1623,+40.746029,-073.092042
36,103,147702,1,1329,+40.737559,-073.100028
36,103,147702,2,1261,+40.735980,-073.109851
36,103,147702,3,1294,+40.731734,-073.103043
36,103,147702,4,897,+40.729713,-073.095579
36,103,147802,1,935,+40.736797,-073.086311
36,103,147802,2,1468,+40.726845,-073.084654
36,103,147802,3,1478,+40.729862,-073.077488
36,103,147803,1,1847,+40.758092,-073.089770
36,103,147803,2,1343,+40.747692,-073.086482
36,103,147804,1,2388,+40.754038,-073.072280
36,103,147804,2,928,+40.745936,-073.079663
36,103,147804,3,1684,+40.761354,-073.075404
36,103,147804,4,973,+40.752885,-073.066005
36,103,147901,1,2315,+40.753388,-073.054202
36,103,147901,2,689,+40.767573,-073.044594
36,103,147901,3,1205,+40.753849,-073.044481
36,103,147902,1,987,+40.740301,-073.062112
36,103,147902,2,1021,+40.732986,-073.049797
36,103,147902,3,1217,+40.732632,-073.063891
36,103,147902,4,1175,+40.742207,-073.048186
36,103,158001,1,893,+40.960100,-073.132026
36,103,158001,2,1529,+40.955974,-073.111246
36,103,158001,3,1373,+40.949960,-073.091756
36,103,158009,1,1981,+40.896900,-073.103364
36,103,158009,2,736,+40.892352,-073.107910
36,103,158010,1,930,+40.913466,-073.105896
36,103,158010,2,801,+40.926863,-073.089923
36,103,158010,3,1949,+40.924890,-073.103757
36,103,158011,1,2363,+40.911548,-073.079843
36,103,158011,2,2091,+40.905148,-073.096849
36,103,158011,3,251,+40.909516,-073.067777
36,103,158012,1,1018,+40.877781,-073.125808
36,103,158012,2,2211,+40.887047,-073.130517
36,103,158012,3,600,+40.906761,-073.130420
36,103,158013,1,1504,+40.890987,-073.115009
36,103,158013,2,1352,+40.886459,-073.119672
36,103,158014,1,1066,+40.905965,-073.107902
36,103,158015,1,9343,+40.914427,-073.126759
36,103,158016,1,1427,+40.940881,-073.121933
36,103,158016,2,710,+40.930488,-073.122191
36,103,158017,1,885,+40.914631,-073.139288
36,103,158017,2,1839,+40.934411,-073.137790
36,103,158017,3,1661,+40.925644,-073.133357
36,103,158102,1,2257,+40.887116,-073.040040
36,103,158102,2,1032,+40.896071,-073.050026
36,103,158102,3,1764,+40.887967,-073.048865
36,103,158103,1,1608,+40.867699,-073.089734
36,103,158103,2,1335,+40.866770,-073.104105
36,103,158103,3,1400,+40.866225,-073.096539
36,103,158107,1,913,+40.866795,-073.109715
36,103,158107,2,1246,+40.867575,-073.117903
36,103,158107,3,570,+40.868495,-073.124494
36,103,158107,4,1482,+40.875240,-073.111896
36,103,158108,1,1075,+40.890338,-073.080842
36,103,158108,2,1804,+40.886439,-073.091637
36,103,158111,1,1719,+40.875948,-073.054792
36,103,158111,2,1368,+40.867589,-073.056424
36,103,158112,1,1841,+40.873750,-073.038815
36,103,158112,2,2422,+40.873988,-073.047049
36,103,158114,1,2415,+40.896842,-073.061637
36,103,158114,2,949,+40.904362,-073.064266
36,103,158116,1,1050,+40.876110,-073.029642
36,103,158116,2,878,+40.871251,-073.020418
36,103,158117,1,1227,+40.886905,-073.061324
36,103,158117,2,1645,+40.887479,-073.056412
36,103,158118,1,1937,+40.887101,-073.070444
36,103,158118,2,1735,+40.897778,-073.074163
36,103,158119,1,2294,+40.870955,-073.075150
36,103,158119,2,2181,+40.877648,-073.084893
36,103,158119,3,1265,+40.869252,-073.084080
36,103,158120,1,1705,+40.872131,-073.068528
36,103,158120,2,1483,+40.873351,-073.061873
36,103,158205,1,661,+40.945221,-073.033775
36,103,158205,2,1052,+40.938580,-073.027467
36,103,158206,1,1707,+40.942001,-073.073658
36,103,158206,2,1301,+40.943679,-073.062440
36,103,158206,3,920,+40.936333,-073.063446
36,103,158207,1,808,+40.959489,-073.066184
36,103,158207,2,1796,+40.953928,-073.052025
36,103,158207,3,729,+40.936082,-073.049304
36,103,158207,4,1509,+40.942210,-073.047715
36,103,158208,1,1492,+40.915346,-073.064093
36,103,158208,2,2078,+40.921272,-073.064380
36,103,158208,3,1250,+40.927360,-073.079067
36,103,158209,1,1361,+40.930846,-073.045094
36,103,158209,2,1935,+40.928981,-073.059610
36,103,158304,1,1634,+40.961936,-073.004658
36,103,158304,2,1897,+40.947149,-073.016147
36,103,158304,3,1577,+40.952725,-072.994383
36,103,158304,4,1540,+40.951476,-073.005591
36,103,158306,1,2598,+40.925383,-073.018258
36,103,158306,2,1739,+40.924241,-073.004968
36,103,158306,3,1611,+40.914276,-072.993116
36,103,158309,1,1791,+40.876538,-072.986592
36,103,158309,2,925,+40.885012,-072.986113
36,103,158309,3,1899,+40.893533,-072.979280
36,103,158310,1,1646,+40.888068,-072.971079
36,103,158310,2,1338,+40.893730,-072.964884
36,103,158310,3,1573,+40.893076,-072.955401
36,103,158315,1,1591,+40.895262,-072.998000
36,103,158315,2,1739,+40.901376,-072.990631
36,103,158315,3,1172,+40.905258,-072.999600
36,103,158317,1,1654,+40.963620,-072.969469
36,103,158317,2,1343,+40.951321,-072.976952
36,103,158317,3,1356,+40.957941,-072.982385
36,103,158317,4,1321,+40.957757,-072.973899
36,103,158318,1,1742,+40.954417,-072.965314
36,103,158318,2,1180,+40.952556,-072.958877
36,103,158318,3,1346,+40.952889,-072.950266
36,103,158319,1,1475,+40.905049,-073.032627
36,103,158319,2,2315,+40.893433,-073.029693
36,103,158320,1,1363,+40.912555,-073.025058
36,103,158320,2,2024,+40.899980,-073.007488
36,103,158320,3,1119,+40.898354,-073.015939
36,103,158320,4,1666,+40.910314,-073.014456
36,103,158322,1,2029,+40.931905,-073.001542
36,103,158324,1,802,+40.893585,-073.021365
36,103,158324,2,2294,+40.883992,-073.020824
36,103,158325,1,1590,+40.875026,-073.010054
36,103,158325,2,2026,+40.885106,-073.000947
36,103,158325,3,1621,+40.876408,-073.001217
36,103,158325,4,1373,+40.877565,-073.015527
36,103,158326,1,1507,+40.923816,-073.035150
36,103,158327,1,2282,+40.899181,-073.041469
36,103,158327,2,1869,+40.912481,-073.043507
36,103,158327,3,2450,+40.908882,-073.054262
36,103,158328,1,1703,+40.929242,-072.967708
36,103,158328,2,1161,+40.933862,-072.977164
36,103,158328,3,2417,+40.928005,-072.987772
36,103,158329,1,1561,+40.945460,-072.983748
36,103,158401,1,1255,+40.931353,-072.953792
36,103,158402,1,561,+40.956492,-072.907012
36,103,158402,2,1649,+40.956132,-072.894732
36,103,158402,3,912,+40.949733,-072.856067
36,103,158402,4,1208,+40.949331,-072.885954
36,103,158403,1,1076,+40.895441,-072.924867
36,103,158403,2,1299,+40.891627,-072.938304
36,103,158407,1,1390,+40.962003,-072.947046
36,103,158407,2,2005,+40.955596,-072.933716
36,103,158407,3,975,+40.960539,-072.931429
36,103,158407,4,1510,+40.950770,-072.932982
36,103,158408,1,2208,+40.957767,-072.920246
36,103,158408,2,1764,+40.951324,-072.916821
36,103,158409,1,1327,+40.900761,-072.903806
36,103,158409,2,1558,+40.910380,-072.891247
36,103,158409,3,877,+40.904898,-072.887627
36,103,158410,1,1407,+40.930524,-072.898234
36,103,158410,2,507,+40.920718,-072.891941
36,103,158410,3,1475,+40.917453,-072.899315
36,103,158411,1,2223,+40.930984,-072.885634
36,103,158411,2,849,+40.941965,-072.900598
36,103,158412,1,1293,+40.931680,-072.850720
36,103,158412,2,911,+40.915477,-072.848917
36,103,158502,1,1617,+40.832353,-073.114161
36,103,158502,2,795,+40.831277,-073.103778
36,103,158502,3,961,+40.834886,-073.096585
36,103,158505,1,1560,+40.855878,-073.120345
36,103,158505,2,1427,+40.847706,-073.110195
36,103,158505,3,677,+40.856524,-073.111912
36,103,158506,1,1948,+40.840886,-073.119574
36,103,158506,2,1249,+40.847284,-073.119778
36,103,158509,1,1606,+40.861359,-073.030993
36,103,158509,2,1504,+40.860006,-073.037460
36,103,158509,3,1761,+40.857433,-073.044031
36,103,158510,1,1137,+40.838701,-073.021289
36,103,158510,2,2078,+40.838469,-073.030179
36,103,158510,3,1743,+40.844982,-073.037360
36,103,158510,4,1343,+40.852342,-073.029219
36,103,158510,5,606,+40.847783,-073.022704
36,103,158511,1,2006,+40.839787,-073.081593
36,103,158511,2,2585,+40.852028,-073.085867
36,103,158511,3,1990,+40.854491,-073.100029
36,103,158512,1,2222,+40.845433,-073.102794
36,103,158512,2,912,+40.844260,-073.094105
36,103,158513,1,912,+40.859133,-073.049665
36,103,158513,2,722,+40.856145,-073.062213
36,103,158513,3,1431,+40.856922,-073.055852
36,103,158514,1,835,+40.840899,-073.052759
36,103,158514,2,1331,+40.840295,-073.070755
36,103,158514,3,1271,+40.841381,-073.062509
36,103,158514,4,1693,+40.850972,-073.072090
36,103,158514,5,1483,+40.843713,-073.045966
36,103,158604,1,2394,+40.822785,-073.085266
36,103,158604,2,943,+40.812892,-073.085987
36,103,158604,3,1529,+40.825909,-073.092080
36,103,158605,1,1921,+40.819873,-073.075645
36,103,158605,2,1226,+40.827998,-073.063774
36,103,158605,3,1798,+40.828873,-073.073138
36,103,158606,1,1817,+40.828331,-073.053256
36,103,158606,2,1112,+40.829150,-073.041735
36,103,158606,3,2067,+40.826947,-073.030605
36,103,158607,1,725,+40.817334,-073.049273
36,103,158607,2,1090,+40.818064,-073.040519
36,103,158607,3,1426,+40.819013,-073.029382
36,103,158608,1,1094,+40.824830,-073.112984
36,103,158608,2,1373,+40.809958,-073.114567
36,103,158608,3,1634,+40.816986,-073.113379
36,103,158609,1,702,+40.820791,-073.105351
36,103,158609,2,2549,+40.820246,-073.099526
36,103,158609,3,1358,+40.811166,-073.097840
36,103,158705,1,1614,+40.855465,-072.965309
36,103,158705,2,1117,+40.869008,-072.964218
36,103,158705,3,1250,+40.866604,-072.974847
36,103,158707,1,1796,+40.837355,-072.947549
36,103,158708,1,1049,+40.880038,-072.937937
36,103,158708,2,1906,+40.878225,-072.928643
36,103,158708,3,659,+40.865490,-072.950575
36,103,158709,1,615,+40.848751,-072.898860
36,103,158709,2,2207,+40.854559,-072.916437
36,103,158710,1,1747,+40.878095,-072.913365
36,103,158710,2,1343,+40.897401,-072.864184
36,103,158710,3,826,+40.885802,-072.897041
36,103,158710,4,33,+40.871056,-072.885763
36,103,158711,1,1346,+40.834004,-073.013499
36,103,158711,2,1719,+40.836438,-072.999548
36,103,158711,3,1631,+40.843356,-072.972411
36,103,158711,4,1040,+40.838250,-072.994059
36,103,158712,1,2185,+40.829568,-072.976844
36,103,158712,2,1258,+40.829695,-072.965212
36,103,158712,3,2867,+40.829497,-072.985800
36,103,158712,4,1434,+40.821548,-073.008465
36,103,158713,1,2309,+40.866724,-072.982886
36,103,158713,2,695,+40.853635,-072.991349
36,103,158714,1,2021,+40.855769,-073.022958
36,103,158715,1,1695,+40.865921,-073.007242
36,103,158715,2,2787,+40.857652,-073.011962
36,103,158802,1,2431,+40.762585,-073.037373
36,103,158802,2,690,+40.738949,-073.035208
36,103,158802,3,958,+40.752337,-073.027985
36,103,158802,4,1077,+40.746180,-073.036774
36,103,158803,1,1613,+40.798424,-073.026754
36,103,158803,2,1272,+40.804788,-073.014873
36,103,158803,3,589,+40.789207,-073.034512
36,103,158803,4,2351,+40.808281,-073.029040
36,103,158805,1,1019,+40.783086,-073.025196
36,103,158805,2,1038,+40.790232,-073.027779
36,103,158805,3,1205,+40.781770,-073.032525
36,103,158806,1,1718,+40.787280,-073.013237
36,103,158806,2,881,+40.775441,-073.012991
36,103,158806,3,906,+40.786681,-073.018601
36,103,158901,1,1124,+40.766023,-073.032505
36,103,158901,2,1224,+40.769002,-073.028737
36,103,158901,3,835,+40.770133,-073.025209
36,103,158902,1,2116,+40.765015,-073.014017
36,103,158902,2,1739,+40.771147,-073.014448
36,103,158902,3,740,+40.761077,-073.025254
36,103,159000,1,1735,+40.757059,-073.008210
36,103,159000,2,1605,+40.755246,-073.013757
36,103,159000,3,1274,+40.754071,-073.021382
36,103,159103,1,2093,+40.782343,-072.948634
36,103,159103,2,2022,+40.778602,-072.960870
36,103,159103,3,1465,+40.777331,-072.947564
36,103,159103,4,712,+40.790108,-072.912649
36,103,159106,1,2004,+40.802763,-072.942181
36,103,159106,2,1356,+40.809432,-072.909021
36,103,159106,3,1067,+40.800668,-072.955611
36,103,159106,4,1693,+40.793441,-072.951463
36,103,159107,1,1588,+40.809390,-073.007188
36,103,159107,2,2123,+40.801848,-072.997770
36,103,159108,1,2601,+40.809120,-072.969115
36,103,159108,2,1227,+40.800538,-072.963707
36,103,159108,3,961,+40.799433,-072.980830
36,103,159108,4,2267,+40.810783,-072.984778
36,103,159109,1,1703,+40.772727,-073.003268
36,103,159109,2,1199,+40.773598,-072.996638
36,103,159110,1,1119,+40.776992,-072.969697
36,103,159110,2,1592,+40.776775,-072.981626
36,103,159110,3,867,+40.772784,-072.989910
36,103,159111,1,1729,+40.787887,-073.001219
36,103,159111,2,1430,+40.787281,-072.990755
36,103,159112,1,2043,+40.792062,-072.967309
36,103,159112,2,1767,+40.792097,-072.978568
36,103,159201,1,1153,+40.759458,-072.991080
36,103,159201,2,1677,+40.759388,-073.001615
36,103,159203,1,1138,+40.763698,-072.968461
36,103,159203,2,1594,+40.753261,-072.970880
36,103,159203,3,819,+40.760134,-072.954803
36,103,159203,4,1112,+40.749145,-072.960095
36,103,159203,5,638,+40.756205,-072.981860
36,103,159204,1,753,+40.770408,-072.937301
36,103,159204,2,1137,+40.768478,-072.950915
36,103,159204,3,1247,+40.767346,-072.919909
36,103,159204,4,1037,+40.777951,-072.915958
36,103,159300,1,668,+40.753708,-072.938793
36,103,159300,2,1535,+40.760323,-072.944573
36,103,159406,1,1831,+40.813770,-072.801596
36,103,159406,2,1157,+40.815312,-072.786275
36,103,159406,3,829,+40.826589,-072.735222
36,103,159406,4,1886,+40.816935,-072.769212
36,103,159407,1,2539,+40.840097,-072.873382
36,103,159407,2,1678,+40.831982,-072.875134
36,103,159407,3,2260,+40.829497,-072.888242
36,103,159408,1,1510,+40.812139,-072.870340
36,103,159408,2,1904,+40.811631,-072.879397
36,103,159410,1,1697,+40.836745,-072.768587
36,103,159410,2,3535,+40.847439,-072.768970
36,103,159410,3,1089,+40.872986,-072.786506
36,103,159410,4,1241,+40.900101,-072.729222
36,103,159410,5,505,+40.841151,-072.736233
36,103,159411,1,1764,+40.822409,-072.859196
36,103,159411,2,1358,+40.824438,-072.852871
36,103,159413,1,1306,+40.833936,-072.794662
36,103,159413,2,1700,+40.859387,-072.802043
36,103,159413,3,1815,+40.844049,-072.803019
36,103,159414,1,1317,+40.837191,-072.837128
36,103,159414,2,1858,+40.839297,-072.820323
36,103,159415,1,1883,+40.813168,-072.823317
36,103,159416,1,1903,+40.802787,-072.847907
36,103,159416,2,915,+40.809944,-072.846629
36,103,159416,3,1512,+40.811177,-072.839669
36,103,159416,4,1337,+40.806937,-072.854038
36,103,159509,1,963,+40.754587,-072.859513
36,103,159509,2,1222,+40.753534,-072.852922
36,103,159509,3,996,+40.760418,-072.856490
36,103,159510,1,334,+40.657089,-073.103791
36,103,159510,2,25,+40.686026,-073.003761
36,103,159511,1,2152,+40.798194,-072.848887
36,103,159511,2,1877,+40.791436,-072.837214
36,103,159511,3,1311,+40.798976,-072.835917
36,103,159511,4,1711,+40.791296,-072.850109
36,103,159512,1,2312,+40.783042,-072.837639
36,103,159513,1,2701,+40.783065,-072.870585
36,103,159513,2,2238,+40.794020,-072.872359
36,103,159514,1,2099,+40.749961,-072.876771
36,103,159514,2,1251,+40.767111,-072.873745
36,103,159515,1,1660,+40.777022,-072.843481
36,103,159515,2,833,+40.773479,-072.821620
36,103,159516,1,1709,+40.767312,-072.847072
36,103,159516,2,1843,+40.769189,-072.838680
36,103,159516,3,1621,+40.760886,-072.838885
36,103,159517,1,2023,+40.782044,-072.860036
36,103,159517,2,1549,+40.796341,-072.861350
36,103,159518,1,2421,+40.753351,-072.867039
36,103,159518,2,3227,+40.766470,-072.861571
36,103,159602,1,1746,+40.801075,-072.763389
36,103,159602,2,2314,+40.812155,-072.743031
36,103,159603,1,521,+40.800800,-072.824487
36,103,159603,2,622,+40.797627,-072.819235
36,103,159604,1,1661,+40.792530,-072.810657
36,103,159604,2,867,+40.801646,-072.790057
36,103,159604,3,1055,+40.790764,-072.785466
36,103,159604,4,1475,+40.793344,-072.798027
36,103,159700,1,1383,+40.939819,-073.088740
36,103,159700,2,760,+40.937531,-073.102844
36,103,169701,1,2130,+40.951225,-072.830327
36,103,169701,2,1164,+40.961686,-072.846715
36,103,169701,3,2221,+40.961884,-072.815840
36,103,169701,4,2216,+40.929890,-072.835358
36,103,169703,1,773,+40.968486,-072.721276
36,103,169703,2,773,+40.960725,-072.756611
36,103,169705,1,1217,+40.946762,-072.742044
36,103,169705,2,936,+40.932485,-072.686063
36,103,169705,3,837,+40.944128,-072.701954
36,103,169706,1,1209,+40.927525,-072.785835
36,103,169706,2,1426,+40.919390,-072.701780
36,103,169706,3,2058,+40.931301,-072.719522
36,103,169800,1,2195,+40.922021,-072.678361
36,103,169800,2,1307,+40.928780,-072.667129
36,103,169800,3,1835,+40.928374,-072.654904
36,103,169800,4,1733,+40.920016,-072.662054
36,103,169903,1,892,+40.972509,-072.681465
36,103,169903,2,2285,+40.942114,-072.671198
36,103,169903,3,1305,+40.948876,-072.665358
36,103,169904,1,778,+40.931375,-072.644828
36,103,169904,2,890,+40.923524,-072.646509
36,103,169905,1,654,+40.939431,-072.576175
36,103,169905,2,955,+40.953162,-072.580158
36,103,169906,1,693,+40.935966,-072.604507
36,103,169906,2,1854,+40.944238,-072.625802
36,103,169906,3,1566,+40.969002,-072.621869
36,103,170003,1,1295,+40.998900,-072.560377
36,103,170003,2,1495,+40.971712,-072.551024
36,103,170004,1,1351,+40.988993,-072.521976
36,103,170004,2,892,+41.007894,-072.538037
36,103,170004,3,784,+40.992271,-072.534048
36,103,170005,1,1145,+41.015174,-072.469844
36,103,170005,2,667,+41.005738,-072.448768
36,103,170005,3,740,+40.997842,-072.481600
36,103,170006,1,619,+41.038632,-072.463499
36,103,170006,2,1290,+41.020886,-072.497972
36,103,170101,1,1479,+41.104357,-072.365718
36,103,170101,2,1104,+41.102562,-072.362337
36,103,170203,1,1247,+41.074060,-072.437945
36,103,170203,2,747,+41.071658,-072.425320
36,103,170204,1,1362,+41.047515,-072.432429
36,103,170204,2,1351,+41.063084,-072.424630
36,103,170204,3,1399,+41.041522,-072.408331
36,103,170205,1,784,+41.093364,-072.377092
36,103,170205,2,746,+41.116586,-072.368893
36,103,170205,3,759,+41.111930,-072.363814
